Store_Ratio,Basket_Ratio,Store_Score,Store_Presence,Score_3,popularity
0.584,0.89,-5.941,0.047,0.466,4
0.4529999999999999,0.914,-3.445,0.0018,0.504,4
0.647,0.8220000000000001,-4.662,0.2189999999999999,0.962,4
0.499,0.6920000000000001,-5.446000000000001,0.0603,0.2289999999999999,4
0.373,0.51,-13.201,0.292,0.601,4
0.362,0.0795,-28.018,0.995,0.135,4
0.17,0.22,-17.901,0.2189999999999999,0.032,3
0.794,0.3779999999999999,-7.935,0.22,0.541,4
0.3429999999999999,0.264,-13.504,0.932,0.156,4
0.402,0.0717,-18.852,0.945,0.183,4
0.711,0.684,-8.866,0.1669999999999999,0.307,4
0.74,0.787,-7.76,0.3829999999999999,0.506,4
0.623,0.57,-9.706,0.079,0.422,4
0.537,0.573,-9.106,0.568,0.615,4
0.627,0.351,-7.898,0.7390000000000001,0.258,4
0.509,0.407,-9.063,0.0582,0.0411,3
0.618,0.544,-6.336,0.557,0.322,4
0.649,0.5660000000000001,-12.913,0.899,0.0374,4
0.672,0.434,-7.96,0.41,0.696,4
0.478,0.848,-3.85,0.0934,0.48,4
0.847,0.6779999999999999,-8.635,0.0669,0.8109999999999999,4
0.7070000000000001,0.407,-7.045,0.35,0.532,4
0.6409999999999999,0.8420000000000001,-6.738,0.126,0.711,4
0.696,0.574,-8.527999999999999,0.2769999999999999,0.256,4
0.1119999999999999,0.0264,-28.927,0.821,0.0596,4
0.583,0.732,-5.728,0.00312,0.276,4
0.296,0.31,-21.559,0.964,0.7290000000000001,4
0.597,0.157,-17.199,0.962,0.498,4
0.687,0.873,-3.803,0.236,0.852,4
0.377,0.11,-23.408,0.873,0.107,4
0.575,0.33,-7.95,0.898,0.396,3
0.684,0.8079999999999999,-2.737,0.0518,0.7120000000000001,4
0.515,0.104,-21.947,0.711,0.206,4
0.703,0.563,-9.99,0.374,0.972,4
0.309,0.0259,-35.156,0.994,0.216,3
0.421,0.259,-12.237,0.917,0.283,4
0.35,0.412,-12.978,0.374,0.168,4
0.46,0.602,-6.534,0.545,0.718,4
0.677,0.363,-10.734000000000002,0.0623,0.405,4
0.21,0.43,-4.768,0.0663,0.215,3
0.33,0.556,-11.494000000000002,0.207,0.506,4
0.515,0.322,-12.300999999999998,0.8,0.502,4
0.755,0.81,-4.061,0.125,0.297,4
0.532,0.825,-5.287000000000001,0.18,0.96,4
0.313,0.145,-21.546,0.995,0.664,4
0.6890000000000001,0.521,-5.845,0.119,0.178,4
0.578,0.862,-3.059,0.0119,0.547,4
0.59,0.555,-6.852,0.481,0.191,4
0.299,0.522,-6.394,0.8740000000000001,0.2289999999999999,4
0.3939999999999999,0.0139999999999999,-26.686,0.987,0.115,4
0.747,0.937,-5.746,0.0208,0.7390000000000001,4
0.569,0.0134,-26.967,0.985,0.222,3
0.249,0.0136,-32.011,0.994,0.0881,4
0.66,0.159,-16.346,0.904,0.185,4
0.4379999999999999,0.315,-10.941,0.5660000000000001,0.151,4
0.653,0.976,-5.172999999999999,0.0374,0.447,4
0.324,0.1969999999999999,-10.191,0.8009999999999999,0.3379999999999999,3
0.35,0.00844,-32.596,0.994,0.259,3
0.561,0.596,-5.767,0.626,0.455,4
0.705,0.728,-11.413,0.0141,0.737,5
0.7659999999999999,0.488,-6.402,0.257,0.5820000000000001,4
0.691,0.357,-12.579,0.8340000000000001,0.8809999999999999,4
0.687,0.514,-6.612,0.366,0.494,4
0.628,0.821,-2.721,0.0208,0.465,4
0.5920000000000001,0.725,-8.698,0.207,0.784,4
0.515,0.645,-6.265,0.407,0.307,4
0.6629999999999999,0.485,-9.361,0.716,0.476,4
0.6970000000000001,0.276,-15.648,0.3829999999999999,0.237,4
0.705,0.64,-6.928,0.0237,0.887,4
0.371,0.5820000000000001,-7.371,0.0837,0.486,4
0.662,0.953,-2.8760000000000003,0.215,0.892,4
0.462,0.836,-5.766,0.00517,0.6709999999999999,4
0.58,0.4679999999999999,-11.482,0.737,0.539,4
0.838,0.4529999999999999,-11.536,0.025,0.815,4
0.767,0.8340000000000001,-8.138,0.238,0.82,4
0.525,0.83,-4.832,0.235,0.823,3
0.1119999999999999,0.0264,-28.927,0.821,0.0596,4
0.752,0.8009999999999999,-4.812,0.0613,0.926,4
0.675,0.0235,-23.994,0.995,0.4429999999999999,3
0.557,0.37,-8.214,0.79,0.688,4
0.623,0.787,-5.1770000000000005,0.0363,0.614,4
0.5710000000000001,0.747,-4.659,0.478,0.635,4
0.401,0.998,-3.161,1.44e-05,0.425,4
0.687,0.5770000000000001,-7.801,0.118,0.606,4
0.192,0.0268,-27.812,0.963,0.0778,4
0.319,0.974,-4.533,0.000656,0.575,4
0.401,0.0273,-30.596,0.994,0.236,4
0.7120000000000001,0.696,-4.7780000000000005,0.3229999999999999,0.564,4
0.665,0.126,-14.4,0.974,0.457,3
0.728,0.228,-13.442,0.899,0.304,4
0.639,0.0808,-29.056,0.995,0.384,3
0.273,0.0468,-21.614,0.877,0.0527,4
0.465,0.257,-19.175,0.7190000000000001,0.0637,4
0.7929999999999999,0.78,-5.12,0.208,0.872,4
0.252,0.0436,-34.031,0.98,0.103,4
0.4539999999999999,0.43,-10.657,0.585,0.0703,5
0.395,0.015,-27.584,0.995,0.425,3
0.636,0.3229999999999999,-7.975,0.546,0.289,4
0.659,0.5870000000000001,-7.569,0.0947,0.546,4
0.4579999999999999,0.843,-7.2010000000000005,0.00135,0.713,4
0.726,0.4639999999999999,-10.439,0.337,0.648,4
0.632,0.595,-7.644,0.0689,0.435,4
0.644,0.5539999999999999,-6.478,0.605,0.868,4
0.535,0.0206,-25.582,0.994,0.356,4
0.715,0.469,-8.674,0.439,0.502,4
0.711,0.731,-6.651,0.233,0.474,4
0.2239999999999999,0.0138,-30.011,0.994,0.0863,4
0.718,0.136,-12.65,0.123,0.207,4
0.706,0.7509999999999999,-6.323,0.173,0.195,4
0.208,0.168,-18.377,0.973,0.244,4
0.565,0.377,-17.469,0.5710000000000001,0.0374,4
0.484,0.0733,-23.435,0.947,0.111,4
0.634,0.774,-11.554,0.76,0.82,4
0.635,0.455,-9.03,0.11,0.102,4
0.32,0.00892,-29.206,0.996,0.3379999999999999,4
0.6629999999999999,0.826,-3.786,0.00165,0.322,4
0.7340000000000001,0.594,-7.006,0.622,0.573,4
0.701,0.943,-2.986,0.0747,0.7909999999999999,4
0.7070000000000001,0.866,-4.097,0.0772,0.2769999999999999,4
0.331,0.1639999999999999,-20.87,0.94,0.408,5
0.645,0.795,-5.439,0.0334,0.424,4
0.672,0.638,-12.274,0.0928,0.267,4
0.752,0.905,-7.072,0.0527,0.6890000000000001,4
0.332,0.0111,-31.938,0.993,0.113,4
0.705,0.705,-7.042999999999999,0.501,0.865,4
0.7190000000000001,0.79,-8.765,0.00124,0.425,4
0.437,0.301,-8.519,0.645,0.203,4
0.3279999999999999,0.461,-8.79,0.447,0.2319999999999999,4
0.357,0.425,-7.301,0.584,0.27,3
0.556,0.148,-15.182,0.821,0.222,3
0.787,0.607,-9.133,0.119,0.6809999999999999,4
0.726,0.815,-4.968999999999999,0.0724,0.693,4
0.642,0.698,-6.907,0.616,0.628,4
0.7340000000000001,0.7659999999999999,-4.485,0.025,0.6,4
0.8059999999999999,0.362,-10.380999999999998,0.535,0.42,4
0.523,0.564,-9.647,0.414,0.4539999999999999,4
0.358,0.644,-8.027000000000001,0.154,0.436,4
0.3989999999999999,0.332,-13.223,0.97,0.0389,4
0.258,0.129,-24.889,0.948,0.365,4
0.65,0.178,-14.300999999999998,0.856,0.17,4
0.497,0.569,-10.632,0.266,0.8109999999999999,4
0.44,0.95,-2.365,0.00018,0.421,4
0.216,0.196,-16.989,0.86,0.0814,4
0.439,0.55,-8.745,0.0036,0.118,4
0.147,0.149,-19.16,0.921,0.0358,4
0.782,0.544,-7.151,0.0989,0.619,4
0.7040000000000001,0.884,-6.275,0.5489999999999999,0.964,4
0.0644,0.0435,-29.052,0.983,0.0493,4
0.636,0.815,-5.098,0.0185,0.636,4
0.748,0.524,-5.599,0.414,0.6609999999999999,4
0.296,0.892,-5.584,0.00129,0.302,3
0.5660000000000001,0.889,-5.22,4.3e-05,0.141,4
0.659,0.456,-8.883,0.588,0.892,4
0.198,0.0899,-25.087,0.949,0.0711,4
0.741,0.466,-5.737,0.782,0.593,4
0.76,0.479,-5.574,0.556,0.913,4
0.369,0.3,-11.994000000000002,0.921,0.24,3
0.51,0.0067599999999999,-29.957,0.993,0.423,4
0.336,0.00779,-32.187,0.956,0.122,4
0.669,0.368,-15.863,0.855,0.282,4
0.3979999999999999,0.56,-6.839,0.516,0.431,3
0.619,0.0746,-25.086,0.996,0.544,4
0.457,0.987,-4.488,0.00614,0.3979999999999999,4
0.6629999999999999,0.00652,-23.159,0.996,0.708,3
0.389,0.148,-11.011,0.897,0.4,4
0.675,0.75,-5.266,0.257,0.131,4
0.322,0.0028,-34.659,0.995,0.265,4
0.484,0.508,-9.308,0.376,0.5539999999999999,4
0.67,0.6679999999999999,-4.306,0.536,0.608,4
0.637,0.314,-15.802,0.239,0.3,4
0.728,0.974,-8.134,0.0936,0.923,4
0.609,0.366,-14.752,0.774,0.49,3
0.65,0.5579999999999999,-3.082,0.368,0.725,4
0.7559999999999999,0.6609999999999999,-5.769,0.187,0.635,4
0.195,0.111,-25.778,0.983,0.286,4
0.606,0.706,-9.665,0.362,0.8190000000000001,4
0.386,0.00157,-39.417,0.994,0.162,4
0.5670000000000001,0.434,-15.463,0.433,0.507,4
0.216,0.138,-20.229,0.961,0.0457,4
0.625,0.767,-4.098,0.347,0.637,4
0.342,0.0322,-28.941,0.994,0.24,4
0.588,0.31,-11.16,0.922,0.497,4
0.217,0.131,-22.127,0.916,0.0819,1
0.642,0.483,-10.486,0.5489999999999999,0.452,4
0.4629999999999999,0.00646,-25.569000000000003,0.993,0.3379999999999999,1
0.843,0.447,-7.917000000000001,0.0435,0.591,4
0.73,0.7190000000000001,-13.856,0.0546,0.144,4
0.655,0.941,-5.185,0.476,0.344,4
0.61,0.665,-6.926,0.238,0.5489999999999999,4
0.705,0.7140000000000001,-6.39,0.0249,0.434,4
0.772,0.371,-5.742999999999999,0.7440000000000001,0.684,4
0.636,0.442,-13.984000000000002,0.966,0.237,4
0.605,0.247,-11.775,0.6759999999999999,0.071,3
0.74,0.531,-7.859,0.542,0.3289999999999999,4
0.81,0.411,-12.435,0.364,0.325,4
0.356,0.317,-10.467,0.423,0.238,3
0.708,0.879,-5.222,0.00351,0.37,4
0.7659999999999999,0.563,-7.516,0.0263,0.964,4
0.1889999999999999,0.00495,-29.069000000000003,0.994,0.262,3
0.691,0.4539999999999999,-9.13,0.437,0.35,4
0.291,0.027,-27.265,0.982,0.177,3
0.7709999999999999,0.8809999999999999,-5.593999999999999,0.124,0.945,4
0.968,0.345,-14.17,0.154,0.954,4
0.589,0.8809999999999999,-4.62,0.000256,0.7090000000000001,4
0.852,0.812,-6.917999999999999,0.011,0.836,4
0.7140000000000001,0.868,-4.596,0.0551,0.78,4
0.873,0.7190000000000001,-5.948,0.03,0.858,4
0.264,0.012,-25.53,0.993,0.0347,1
0.497,0.757,-4.189,0.0449,0.507,4
0.574,0.885,-8.482000000000001,0.00389,0.858,4
0.741,0.516,-9.416,0.103,0.588,4
0.638,0.867,-6.468999999999999,0.144,0.805,4
0.795,0.462,-9.47,0.111,0.918,3
0.415,0.461,-15.262,0.309,0.251,4
0.637,0.8370000000000001,-6.12,0.0098,0.0517,4
0.346,0.356,-7.95,0.851,0.422,4
0.698,0.2239999999999999,-15.477,0.82,0.129,4
0.225,0.0364,-28.288,0.965,0.0737,1
0.7040000000000001,0.429,-9.865,0.0511,0.285,5
0.2789999999999999,0.0331,-21.254,0.775,0.212,4
0.478,0.0981,-19.54,0.99,0.375,3
0.106,0.00541,-34.765,0.994,0.0799,5
0.6990000000000001,0.46,-12.334,0.726,0.5579999999999999,4
0.482,0.24,-12.191,0.937,0.1689999999999999,1
0.276,0.152,-18.501,0.8590000000000001,0.0358,4
0.765,0.89,-4.6080000000000005,0.502,0.918,4
0.478,0.0981,-19.54,0.99,0.375,3
0.664,0.7140000000000001,-6.645,0.0353,0.71,4
0.432,0.0217,-28.493,0.995,0.211,3
0.377,0.147,-15.412,0.897,0.178,3
0.573,0.245,-12.946,0.947,0.216,4
0.706,0.3879999999999999,-5.981,0.8490000000000001,0.435,4
0.537,0.203,-13.052,0.884,0.0606,4
0.505,0.858,-9.438,0.0108,0.2239999999999999,4
0.346,0.0943,-13.632,0.929,0.109,3
0.54,0.931,-3.811,0.000101,0.67,4
0.192,0.737,-5.319,3.78e-05,0.266,5
0.86,0.488,-6.431,0.0719,0.2739999999999999,4
0.5589999999999999,0.172,-10.636,0.907,0.0955,4
0.708,0.8370000000000001,-9.083,0.072,0.0717,4
0.725,0.818,-7.272,0.0917,0.872,4
0.616,0.351,-12.518,0.0422,0.337,4
0.113,0.113,-20.934,0.995,0.0439,5
0.66,0.805,-5.352,0.0192,0.625,4
0.906,0.5670000000000001,-9.224,0.0445,0.909,4
0.6409999999999999,0.892,-8.586,0.0548,0.568,4
0.493,0.207,-19.461,0.857,0.695,4
0.407,0.0132,-30.891,0.995,0.123,3
0.342,0.999,-13.379,0.748,0.0122,3
0.53,0.0871,-20.368,0.865,0.455,4
0.486,0.449,-10.298,0.166,0.5489999999999999,4
0.4629999999999999,0.0623,-27.676,0.993,0.225,4
0.341,0.181,-12.073,0.888,0.212,4
0.609,0.639,-4.662,0.357,0.211,4
0.493,0.556,-11.351,0.7140000000000001,0.409,4
0.7490000000000001,0.503,-7.46,0.57,0.54,4
0.528,0.3429999999999999,-7.62,0.777,0.342,4
0.594,0.7809999999999999,-5.339,0.0819999999999999,0.255,4
0.773,0.67,-8.89,0.0368,0.478,4
0.759,0.7709999999999999,-7.152,0.0882,0.3989999999999999,4
0.698,0.6609999999999999,-9.674,0.636,0.8240000000000001,4
0.607,0.802,-6.849,0.107,0.901,4
0.4639999999999999,0.3279999999999999,-9.005,0.905,0.784,3
0.5479999999999999,0.519,-10.352,0.797,0.615,4
0.411,0.203,-15.98,0.936,0.283,4
0.306,0.000634,-43.244,0.995,0.0935,4
0.8590000000000001,0.153,-15.918,0.925,0.111,4
0.64,0.6779999999999999,-7.945,0.6629999999999999,0.465,4
0.521,0.6809999999999999,-5.468999999999999,0.037,0.1939999999999999,4
0.597,0.115,-9.217,0.82,0.128,4
0.6920000000000001,0.425,-12.271,0.916,0.6759999999999999,4
0.4429999999999999,0.956,-6.198,5.24e-05,0.909,4
0.2739999999999999,0.0417,-23.499,0.902,0.0613,4
0.49,0.157,-18.181,0.922,0.262,3
0.5660000000000001,0.349,-21.232,0.148,0.605,4
0.563,0.688,-4.474,0.0763,0.622,4
0.216,0.196,-16.989,0.86,0.0814,4
0.667,0.3279999999999999,-12.139,0.122,0.462,4
0.332,0.0279999999999999,-24.11,0.994,0.216,4
0.615,0.518,-13.831,0.604,0.903,4
0.7120000000000001,0.396,-8.322000000000001,0.5660000000000001,0.489,4
0.389,0.476,-9.342,0.619,0.5660000000000001,4
0.354,0.461,-14.339,0.887,0.0907,4
0.583,0.898,-2.954,0.203,0.802,4
0.753,0.537,-7.466,0.633,0.527,4
0.5589999999999999,0.754,-5.509,0.0153,0.303,4
0.285,0.0965,-19.764,0.994,0.337,4
0.547,0.0174,-25.614,0.99,0.342,3
0.83,0.585,-6.476,0.237,0.485,4
0.7509999999999999,0.851,-3.882,0.0468,0.413,4
0.402,0.0396,-26.635,0.992,0.0934,4
0.568,0.835,-6.896,0.0411,0.625,4
0.556,0.327,-15.612,0.467,0.327,4
0.862,0.731,-4.683,0.215,0.905,4
0.5920000000000001,0.397,-10.81,0.354,0.205,3
0.359,0.8540000000000001,-9.799,0.0019399999999999,0.472,4
0.68,0.0925,-13.986,0.887,0.0716,4
0.271,0.0324,-24.271,0.984,0.261,4
0.502,0.477,-6.721,0.309,0.359,4
0.703,0.39,-17.131,0.0174,0.5720000000000001,4
0.412,0.173,-24.007,0.989,0.288,4
0.493,0.284,-12.815,0.953,0.1989999999999999,4
0.437,0.275,-11.362,0.889,0.475,3
0.652,0.862,-2.29,0.161,0.727,4
0.7809999999999999,0.488,-9.401,0.73,0.889,4
0.778,0.465,-8.637,0.804,0.479,4
0.0,0.0387,-23.866,0.996,0.0,0
0.5710000000000001,0.698,-4.747,0.0059299999999999,0.423,4
0.628,0.345,-12.505,0.425,0.1159999999999999,4
0.634,0.779,-6.607,0.0255,0.562,4
0.6829999999999999,0.902,-7.388999999999999,0.2189999999999999,0.7240000000000001,4
0.755,0.625,-7.114,0.49,0.374,4
0.479,0.789,-4.492,0.0284,0.5479999999999999,4
0.599,0.733,-7.058,0.176,0.534,4
0.447,0.0848,-18.481,0.954,0.268,4
0.469,0.23,-20.574,0.994,0.303,4
0.725,0.7040000000000001,-4.592,0.0636,0.483,4
0.37,0.12,-25.251,0.993,0.187,3
0.191,0.0151,-28.454,0.995,0.115,4
0.7290000000000001,0.7509999999999999,-4.402,0.0403,0.349,4
0.738,0.3229999999999999,-11.692,0.883,0.203,4
0.528,0.856,-4.605,0.052,0.5720000000000001,4
0.486,0.5670000000000001,-6.456,0.31,0.154,4
0.424,0.0577,-25.12,0.991,0.11,4
0.446,0.997,-2.6860000000000004,1.75e-05,0.0416,4
0.472,0.406,-10.647,0.476,0.5579999999999999,3
0.557,0.902,-4.521,0.0002819999999999,0.5710000000000001,4
0.313,0.111,-32.044000000000004,0.994,0.0823,4
0.465,0.517,-6.189,0.00854,0.1369999999999999,3
0.585,0.52,-6.136,0.124,0.129,4
0.504,0.0644,-14.754,0.972,0.4029999999999999,5
0.502,0.8170000000000001,-3.508,0.0004769999999999,0.617,4
0.4589999999999999,0.325,-13.411,0.324,0.176,4
0.953,0.843,-4.27,0.154,0.906,4
0.629,0.492,-5.096,0.179,0.3279999999999999,4
0.7709999999999999,0.696,-3.864,0.397,0.754,4
0.685,0.903,-5.745,0.000337,0.5429999999999999,4
0.638,0.489,-6.206,0.5820000000000001,0.5479999999999999,4
0.0813,0.0152,-34.026,0.919,0.0555,3
0.528,0.38,-7.218999999999999,0.532,0.397,4
0.738,0.662,-7.497999999999999,0.0788,0.677,4
0.631,0.912,-7.591,0.0346,0.3289999999999999,4
0.65,0.286,-15.878,0.412,0.418,3
0.562,0.0555,-19.393,0.953,0.2319999999999999,4
0.583,0.947,-5.12,0.0185,0.8029999999999999,4
0.584,0.708,-10.039,0.0264,0.564,4
0.611,0.52,-5.445,0.0132,0.7709999999999999,4
0.956,0.366,-6.428,0.0701,0.919,4
0.6829999999999999,0.715,-6.024,0.0409,0.77,4
0.66,0.193,-8.904,0.953,0.296,4
0.8590000000000001,0.7090000000000001,-5.924,0.0782,0.619,4
0.593,0.56,-7.367999999999999,0.363,0.311,4
0.768,0.952,-2.03,0.0131,0.773,4
0.733,0.42,-9.345,0.539,0.667,4
0.883,0.621,-6.063,0.0871,0.6759999999999999,4
0.0574,0.356,-31.176,0.885,0.0291,4
0.5579999999999999,0.8590000000000001,-3.992,0.00469,0.31,4
0.551,0.0201,-26.685,0.996,0.621,1
0.372,0.898,-4.425,0.0189,0.6629999999999999,4
0.644,0.523,-10.851,0.593,0.289,4
0.807,0.914,-5.092,0.0411,0.4629999999999999,4
0.627,0.885,-5.211,0.000976,0.54,4
0.858,0.7859999999999999,-4.359,0.0727,0.511,4
0.476,0.556,-9.52,0.0159,0.303,4
0.488,0.759,-7.827000000000001,0.0551,0.3929999999999999,4
0.897,0.73,-9.589,0.258,0.85,4
0.6859999999999999,0.2339999999999999,-12.646,0.742,0.342,4
0.626,0.541,-7.615,0.352,0.255,4
0.367,0.0367,-23.052,0.985,0.0814,3
0.602,0.6579999999999999,-5.934,0.0233,0.268,4
0.52,0.248,-15.781,0.611,0.0629,4
0.211,0.447,-17.148,0.654,0.2739999999999999,4
0.532,0.272,-23.708,0.7879999999999999,0.977,3
0.745,0.7829999999999999,-5.392,0.3829999999999999,0.461,4
0.598,0.295,-8.552999999999999,0.735,0.314,4
0.0843,0.0040799999999999,-31.801,0.972,0.04,5
0.481,0.522,-7.737999999999999,0.753,0.392,4
0.731,0.573,-10.059,0.401,0.145,4
0.6609999999999999,0.75,-5.497000000000001,0.0303,0.828,4
0.6829999999999999,0.91,-1.231,0.0553,0.674,4
0.6659999999999999,0.354,-15.617,0.935,0.472,4
0.935,0.649,-5.274,0.1119999999999999,0.238,4
0.335,0.0522,-26.91,0.989,0.184,4
0.8240000000000001,0.4429999999999999,-8.772,0.0208,0.265,4
0.64,0.392,-7.246,0.0593,0.502,4
0.6679999999999999,0.103,-16.902,0.986,0.425,3
0.664,0.484,-4.865,0.275,0.736,4
0.659,0.295,-8.527999999999999,0.426,0.36,4
0.58,0.846,-2.8760000000000003,0.00537,0.366,4
0.74,0.322,-9.26,0.551,0.629,4
0.409,0.892,-4.373,0.000807,0.6509999999999999,4
0.475,0.478,-8.634,0.125,0.122,4
0.222,0.121,-25.338,0.631,0.072,4
0.618,0.627,-6.126,0.6729999999999999,0.477,4
0.67,0.726,-5.816,0.608,0.546,4
0.584,0.8009999999999999,-7.415,0.0605,0.633,4
0.815,0.6609999999999999,-8.208,0.106,0.6990000000000001,3
0.42,0.672,-7.902,0.0067,0.476,4
0.146,0.0472,-28.497,0.987,0.0372,4
0.166,0.149,-22.797,0.954,0.276,4
0.665,0.8590000000000001,-4.466,0.12,0.7909999999999999,4
0.754,0.449,-14.013,0.7240000000000001,0.973,4
0.579,0.878,-5.396,0.29,0.88,4
0.15,0.0586,-28.755,0.857,0.0357,4
0.722,0.8740000000000001,-5.174,0.3779999999999999,0.752,3
0.64,0.8640000000000001,-6.5760000000000005,0.00832,0.7,4
0.679,0.6970000000000001,-7.204,0.0959,0.598,4
0.715,0.584,-8.231,0.432,0.61,4
0.505,0.193,-12.108,0.963,0.0856,4
0.561,0.0859,-11.478,0.94,0.1169999999999999,4
0.218,0.00902,-31.532,0.914,0.0309,3
0.552,0.35,-14.743,0.8079999999999999,0.0389,4
0.6729999999999999,0.371,-9.58,0.868,0.4529999999999999,4
0.599,0.0632,-23.686,0.935,0.102,4
0.391,0.563,-3.872,0.0717,0.222,4
0.764,0.603,-7.675,0.551,0.584,4
0.5660000000000001,0.857,-7.731,0.284,0.605,5
0.581,0.903,-5.013,9.07e-05,0.177,4
0.733,0.6409999999999999,-6.1770000000000005,0.069,0.598,4
0.568,0.862,-6.818,0.0133,0.856,4
0.8059999999999999,0.316,-11.808,0.6409999999999999,0.53,4
0.242,0.246,-16.941,0.883,0.105,4
0.544,0.379,-9.113,0.863,0.322,3
0.556,0.597,-6.662000000000001,0.569,0.3229999999999999,4
0.2269999999999999,0.0653,-28.095,0.539,0.0346,4
0.76,0.596,-10.728,0.00202,0.3379999999999999,4
0.511,0.1169999999999999,-20.908,0.88,0.3879999999999999,3
0.128,1.0,-16.198,0.759,1e-05,5
0.581,0.7909999999999999,-2.99,0.0193,0.466,4
0.504,0.3329999999999999,-11.786,0.873,0.772,3
0.188,0.147,-21.259,0.989,0.092,5
0.367,0.0679,-26.149,0.975,0.245,4
0.511,0.24,-21.504,0.991,0.6829999999999999,4
0.14,0.0212,-22.507,0.823,0.0376,1
0.628,0.593,-5.0360000000000005,0.093,0.104,4
0.873,0.924,-2.316,0.00515,0.537,4
0.737,0.911,-5.254,0.0676,0.7659999999999999,4
0.278,0.0484,-24.693,0.905,0.0431,4
0.61,0.456,-13.088,0.465,0.313,4
0.211,0.992,-4.652,7.099999999999999e-05,0.0599,4
0.242,0.583,-9.899,0.8370000000000001,0.3939999999999999,4
0.54,0.419,-10.138,0.8190000000000001,0.25,4
0.92,0.336,-11.207,0.517,0.617,4
0.6659999999999999,0.865,-6.402,0.00375,0.36,4
0.193,0.654,-30.861,0.532,1e-05,1
0.354,0.0112,-31.111,0.995,0.211,3
0.532,0.5710000000000001,-6.291,0.679,0.475,4
0.159,0.0225,-34.004,0.926,0.0584,4
0.733,0.8590000000000001,-5.03,0.479,0.52,4
0.6970000000000001,0.687,-11.111,0.26,0.866,4
0.447,0.1889999999999999,-18.034,0.8540000000000001,0.542,4
0.342,0.0604,-25.903,0.995,0.233,3
0.321,0.743,-7.147,0.0206,0.373,4
0.667,0.8109999999999999,-4.685,0.0593,0.4429999999999999,4
0.594,0.615,-6.087999999999999,0.33,0.479,4
0.389,0.476,-9.342,0.619,0.5660000000000001,4
0.46,0.0308,-29.688,0.996,0.128,4
0.568,0.585,-10.055,0.0921,0.562,4
0.685,0.291,-12.423,0.63,0.25,4
0.122,0.00213,-41.6,0.747,0.0391,5
0.6629999999999999,0.861,-3.398,0.0338,0.654,4
0.551,0.44,-8.559,0.606,0.341,4
0.69,0.3979999999999999,-12.145,0.0782,0.349,4
0.534,0.589,-1.865,0.256,0.632,4
0.351,0.135,-21.104,0.947,0.114,4
0.298,0.612,-9.002,0.0194,0.3429999999999999,4
0.7290000000000001,0.475,-4.985,0.3779999999999999,0.371,3
0.649,0.21,-11.57,0.892,0.392,3
0.67,0.8009999999999999,-6.202999999999999,0.221,0.7340000000000001,4
0.721,0.283,-10.67,0.34,0.505,4
0.562,0.623,-6.151,0.0597,0.7120000000000001,4
0.594,0.53,-6.4910000000000005,0.677,0.32,3
0.604,0.37,-18.45,0.836,0.6659999999999999,3
0.843,0.391,-7.899,0.181,0.496,4
0.445,0.159,-14.159,0.924,0.155,4
0.505,0.15,-17.508,0.972,0.1689999999999999,4
0.639,0.727,-8.96,0.012,0.3339999999999999,4
0.769,0.238,-11.598,0.7979999999999999,0.706,4
0.603,0.439,-6.408,0.644,0.415,4
0.0902,0.0445,-23.641,0.97,0.0412,3
0.762,0.863,-4.124,0.0869,0.57,4
0.362,0.96,-6.073,0.000129,0.159,4
0.395,0.373,-9.994,0.777,0.264,3
0.238,0.967,-2.602,0.000213,0.58,4
0.505,0.684,-8.652999999999999,0.986,0.632,4
0.321,0.949,-3.332,9.78e-05,0.23,4
0.762,0.5589999999999999,-10.307,0.515,0.932,4
0.3329999999999999,0.8290000000000001,-7.269,0.00332,0.344,4
0.256,0.111,-23.05,0.888,0.0474,4
0.623,0.0243,-23.39,0.995,0.496,3
0.8320000000000001,0.935,-3.744,0.4379999999999999,0.8320000000000001,4
0.7070000000000001,0.617,-9.652,0.754,0.546,4
0.203,0.0873,-13.409,0.545,0.0357,5
0.7140000000000001,0.6409999999999999,-6.882999999999999,0.0307,0.767,4
0.0672,0.0115,-30.287,0.987,0.0358,3
0.5579999999999999,0.642,-5.206,7.190000000000001e-05,0.482,4
0.589,0.721,-5.8,0.0838,0.843,4
0.845,0.564,-9.081,0.52,0.305,4
0.578,0.8420000000000001,-5.704,0.342,0.856,4
0.727,0.797,-7.956,0.311,0.6,4
0.445,0.0125,-29.448,0.996,0.5379999999999999,4
0.3979999999999999,0.0336,-30.369,0.996,0.612,4
0.345,0.89,-4.175,0.000725,0.276,4
0.6679999999999999,0.321,-11.569,0.878,0.0913,4
0.433,0.599,-7.292999999999999,0.479,0.3379999999999999,4
0.109,0.0707,-24.694000000000003,0.962,0.0363,4
0.565,0.242,-8.367,0.762,0.237,4
0.514,0.828,-4.864,0.00948,0.547,4
0.6809999999999999,0.47,-8.756,0.3879999999999999,0.578,4
0.4579999999999999,0.971,-4.549,0.0027,0.49,4
0.813,0.701,-6.507999999999999,0.489,0.855,4
0.5529999999999999,0.362,-11.218,0.0458,0.158,3
0.409,0.29,-9.136,0.552,0.291,3
0.153,0.0579,-18.511,0.648,0.0255,4
0.7929999999999999,0.8440000000000001,-8.593,0.118,0.591,4
0.541,0.872,-5.069,0.159,0.782,4
0.221,0.204,-17.352999999999998,0.892,0.0384,3
0.578,0.313,-12.285,0.962,0.353,4
