Store_Ratio,Basket_Ratio,Score_3,Score_4,popularity
0.439,0.55,0.118,117.007,4
0.147,0.149,0.0358,80.829,4
0.782,0.544,0.619,96.773,4
0.7040000000000001,0.884,0.964,93.058,4
0.0644,0.0435,0.0493,59.094,4
0.636,0.815,0.636,123.063,4
0.748,0.524,0.6609999999999999,95.01,4
0.296,0.892,0.302,93.834,3
0.5660000000000001,0.889,0.141,127.045,4
0.659,0.456,0.892,133.22899999999998,4
0.198,0.0899,0.0711,111.868,4
0.741,0.466,0.593,92.001,4
0.76,0.479,0.913,89.911,4
0.369,0.3,0.24,75.745,3
0.51,0.0067599999999999,0.423,70.47800000000001,4
0.336,0.00779,0.122,98.981,4
0.669,0.368,0.282,89.977,4
0.3979999999999999,0.56,0.431,131.30200000000002,3
0.619,0.0746,0.544,75.806,4
0.457,0.987,0.3979999999999999,137.03,4
0.6629999999999999,0.00652,0.708,132.082,3
0.389,0.148,0.4,142.611,4
0.675,0.75,0.131,125.854,4
0.322,0.0028,0.265,63.034,4
0.484,0.508,0.5539999999999999,151.86700000000002,4
0.67,0.6679999999999999,0.608,88.03299999999999,4
0.637,0.314,0.3,171.862,4
0.728,0.974,0.923,113.325,4
0.609,0.366,0.49,75.008,3
0.65,0.5579999999999999,0.725,141.82,4
0.7559999999999999,0.6609999999999999,0.635,88.001,4
0.195,0.111,0.286,177.125,4
0.606,0.706,0.8190000000000001,174.533,4
0.386,0.00157,0.162,59.86600000000001,4
0.5670000000000001,0.434,0.507,73.87,4
0.216,0.138,0.0457,115.27,4
0.625,0.767,0.637,179.96400000000003,4
0.342,0.0322,0.24,65.229,4
0.588,0.31,0.497,179.886,4
0.217,0.131,0.0819,121.454,1
0.642,0.483,0.452,109.995,4
0.4629999999999999,0.00646,0.3379999999999999,139.148,1
0.843,0.447,0.591,109.976,4
0.73,0.7190000000000001,0.144,139.876,4
0.655,0.941,0.344,88.073,4
0.61,0.665,0.5489999999999999,91.976,4
0.705,0.7140000000000001,0.434,104.996,4
0.772,0.371,0.684,96.574,4
0.636,0.442,0.237,89.98899999999999,4
0.605,0.247,0.071,115.667,3
0.74,0.531,0.3289999999999999,116.012,4
0.81,0.411,0.325,89.993,4
0.356,0.317,0.238,159.907,3
0.708,0.879,0.37,124.946,4
0.7659999999999999,0.563,0.964,126.007,4
0.1889999999999999,0.00495,0.262,168.262,3
0.691,0.4539999999999999,0.35,135.839,4
0.291,0.027,0.177,72.176,3
0.7709999999999999,0.8809999999999999,0.945,112.816,4
0.968,0.345,0.954,109.803,4
0.589,0.8809999999999999,0.7090000000000001,129.95,4
0.852,0.812,0.836,127.023,4
0.7140000000000001,0.868,0.78,95.05,4
0.873,0.7190000000000001,0.858,93.281,4
0.264,0.012,0.0347,69.84,1
0.497,0.757,0.507,169.90200000000002,4
0.574,0.885,0.858,123.872,4
0.741,0.516,0.588,140.024,4
0.638,0.867,0.805,115.692,4
0.795,0.462,0.918,114.423,3
0.415,0.461,0.251,83.572,4
0.637,0.8370000000000001,0.0517,122.969,4
0.346,0.356,0.422,87.20700000000001,4
0.698,0.2239999999999999,0.129,79.97,4
0.225,0.0364,0.0737,109.786,1
0.7040000000000001,0.429,0.285,119.688,5
0.2789999999999999,0.0331,0.212,98.321,4
0.478,0.0981,0.375,153.59799999999998,3
0.106,0.00541,0.0799,92.154,5
0.6990000000000001,0.46,0.5579999999999999,128.977,4
0.482,0.24,0.1689999999999999,99.365,1
0.276,0.152,0.0358,163.843,4
0.765,0.89,0.918,99.961,4
0.478,0.0981,0.375,153.59799999999998,3
0.664,0.7140000000000001,0.71,101.969,4
0.432,0.0217,0.211,63.946000000000005,3
0.377,0.147,0.178,138.749,3
0.573,0.245,0.216,75.003,4
0.706,0.3879999999999999,0.435,84.958,4
0.537,0.203,0.0606,128.439,4
0.505,0.858,0.2239999999999999,123.004,4
0.346,0.0943,0.109,127.006,3
0.54,0.931,0.67,132.999,4
0.192,0.737,0.266,83.76299999999999,5
0.86,0.488,0.2739999999999999,78.559,4
0.5589999999999999,0.172,0.0955,77.025,4
0.708,0.8370000000000001,0.0717,142.07399999999998,4
0.725,0.818,0.872,116.0,4
0.616,0.351,0.337,136.548,4
0.113,0.113,0.0439,66.312,5
0.66,0.805,0.625,103.008,4
0.906,0.5670000000000001,0.909,92.074,4
0.6409999999999999,0.892,0.568,158.184,4
0.493,0.207,0.695,114.175,4
0.407,0.0132,0.123,72.79899999999999,3
0.342,0.999,0.0122,97.644,3
0.53,0.0871,0.455,153.47799999999998,4
0.486,0.449,0.5489999999999999,100.456,4
0.4629999999999999,0.0623,0.225,81.154,4
0.341,0.181,0.212,83.60799999999999,4
0.609,0.639,0.211,91.249,4
0.493,0.556,0.409,146.05700000000002,4
0.7490000000000001,0.503,0.54,76.175,4
0.528,0.3429999999999999,0.342,64.87899999999999,4
0.594,0.7809999999999999,0.255,88.17299999999999,4
0.773,0.67,0.478,99.989,4
0.759,0.7709999999999999,0.3989999999999999,95.954,4
0.698,0.6609999999999999,0.8240000000000001,131.808,4
0.607,0.802,0.901,174.201,4
0.4639999999999999,0.3279999999999999,0.784,70.859,3
0.5479999999999999,0.519,0.615,103.288,4
0.411,0.203,0.283,138.406,4
0.306,0.000634,0.0935,66.325,4
0.8590000000000001,0.153,0.111,111.988,4
0.64,0.6779999999999999,0.465,86.71799999999999,4
0.521,0.6809999999999999,0.1939999999999999,143.912,4
0.597,0.115,0.128,111.202,4
0.6920000000000001,0.425,0.6759999999999999,80.017,4
0.4429999999999999,0.956,0.909,146.754,4
0.2739999999999999,0.0417,0.0613,43.513000000000005,4
0.49,0.157,0.262,191.828,3
0.5660000000000001,0.349,0.605,118.025,4
0.563,0.688,0.622,108.008,4
0.216,0.196,0.0814,99.767,4
0.667,0.3279999999999999,0.462,76.014,4
0.332,0.0279999999999999,0.216,110.099,4
0.615,0.518,0.903,152.996,4
0.7120000000000001,0.396,0.489,93.432,4
0.389,0.476,0.5660000000000001,148.11700000000002,4
0.354,0.461,0.0907,123.071,4
0.583,0.898,0.802,132.032,4
0.753,0.537,0.527,82.01899999999999,4
0.5589999999999999,0.754,0.303,169.977,4
0.285,0.0965,0.337,88.021,4
0.547,0.0174,0.342,51.053,3
0.83,0.585,0.485,109.978,4
0.7509999999999999,0.851,0.413,139.993,4
0.402,0.0396,0.0934,114.664,4
0.568,0.835,0.625,170.045,4
0.556,0.327,0.327,108.913,4
0.862,0.731,0.905,138.075,4
0.5920000000000001,0.397,0.205,150.03799999999998,3
0.359,0.8540000000000001,0.472,99.414,4
0.68,0.0925,0.0716,66.115,4
0.271,0.0324,0.261,123.92,4
0.502,0.477,0.359,82.08,4
0.703,0.39,0.5720000000000001,149.965,4
0.412,0.173,0.288,84.992,4
0.493,0.284,0.1989999999999999,79.959,4
0.437,0.275,0.475,111.408,3
0.652,0.862,0.727,173.859,4
0.7809999999999999,0.488,0.889,107.005,4
0.778,0.465,0.479,121.974,4
0.0,0.0387,0.0,0.0,0
0.5710000000000001,0.698,0.423,109.867,4
0.628,0.345,0.1159999999999999,99.991,4
0.634,0.779,0.562,82.00299999999999,4
0.6829999999999999,0.902,0.7240000000000001,90.447,4
0.755,0.625,0.374,147.02,4
0.479,0.789,0.5479999999999999,88.181,4
0.599,0.733,0.534,102.211,4
0.447,0.0848,0.268,109.703,4
0.469,0.23,0.303,172.171,4
0.725,0.7040000000000001,0.483,204.004,4
0.37,0.12,0.187,127.129,3
0.191,0.0151,0.115,201.132,4
0.7290000000000001,0.7509999999999999,0.349,127.853,4
0.738,0.3229999999999999,0.203,102.002,4
0.528,0.856,0.5720000000000001,87.01899999999999,4
0.486,0.5670000000000001,0.154,93.68,4
0.424,0.0577,0.11,114.351,4
0.446,0.997,0.0416,159.99,4
0.472,0.406,0.5579999999999999,97.183,3
0.557,0.902,0.5710000000000001,160.07299999999998,4
0.313,0.111,0.0823,115.681,4
0.465,0.517,0.1369999999999999,136.17600000000002,3
0.585,0.52,0.129,159.80100000000002,4
0.504,0.0644,0.4029999999999999,106.994,5
0.502,0.8170000000000001,0.617,90.024,4
0.4589999999999999,0.325,0.176,90.817,4
0.953,0.843,0.906,134.02100000000002,4
0.629,0.492,0.3279999999999999,94.026,4
0.7709999999999999,0.696,0.754,81.95700000000001,4
0.685,0.903,0.5429999999999999,139.957,4
0.638,0.489,0.5479999999999999,106.915,4
0.0813,0.0152,0.0555,172.595,3
0.528,0.38,0.397,138.019,4
0.738,0.662,0.677,80.999,4
0.631,0.912,0.3289999999999999,138.043,4
0.65,0.286,0.418,142.236,3
0.562,0.0555,0.2319999999999999,96.84,4
0.583,0.947,0.8029999999999999,135.44799999999998,4
0.584,0.708,0.564,137.657,4
0.611,0.52,0.7709999999999999,159.92700000000002,4
0.956,0.366,0.919,102.014,4
0.6829999999999999,0.715,0.77,99.989,4
0.66,0.193,0.296,82.035,4
0.8590000000000001,0.7090000000000001,0.619,127.018,4
0.593,0.56,0.311,92.192,4
0.768,0.952,0.773,111.991,4
0.733,0.42,0.667,115.001,4
0.883,0.621,0.6759999999999999,149.05200000000002,4
0.0574,0.356,0.0291,62.357,4
0.5579999999999999,0.8590000000000001,0.31,127.98,4
0.551,0.0201,0.621,138.963,1
0.372,0.898,0.6629999999999999,130.023,4
0.644,0.523,0.289,119.937,4
0.807,0.914,0.4629999999999999,114.039,4
0.627,0.885,0.54,94.987,4
0.858,0.7859999999999999,0.511,95.002,4
0.476,0.556,0.303,169.987,4
0.488,0.759,0.3929999999999999,109.83,4
0.897,0.73,0.85,119.981,4
0.6859999999999999,0.2339999999999999,0.342,106.581,4
0.626,0.541,0.255,112.001,4
0.367,0.0367,0.0814,69.542,3
0.602,0.6579999999999999,0.268,145.031,4
0.52,0.248,0.0629,89.43799999999999,4
0.211,0.447,0.2739999999999999,108.478,4
0.532,0.272,0.977,133.537,3
0.745,0.7829999999999999,0.461,89.985,4
0.598,0.295,0.314,87.025,4
0.0843,0.0040799999999999,0.04,76.94,5
0.481,0.522,0.392,105.7,4
0.731,0.573,0.145,109.928,4
0.6609999999999999,0.75,0.828,130.077,4
0.6829999999999999,0.91,0.674,124.977,4
0.6659999999999999,0.354,0.472,114.023,4
0.935,0.649,0.238,114.977,4
0.335,0.0522,0.184,110.403,4
0.8240000000000001,0.4429999999999999,0.265,138.029,4
0.64,0.392,0.502,145.838,4
0.6679999999999999,0.103,0.425,125.876,3
0.664,0.484,0.736,80.038,4
0.659,0.295,0.36,74.03699999999999,4
0.58,0.846,0.366,129.998,4
0.74,0.322,0.629,102.889,4
0.409,0.892,0.6509999999999999,174.426,4
0.475,0.478,0.122,79.005,4
0.222,0.121,0.072,102.095,4
0.618,0.627,0.477,94.987,4
0.67,0.726,0.546,98.937,4
0.584,0.8009999999999999,0.633,114.114,4
0.815,0.6609999999999999,0.6990000000000001,124.991,3
0.42,0.672,0.476,168.019,4
0.146,0.0472,0.0372,72.767,4
0.166,0.149,0.276,93.895,4
0.665,0.8590000000000001,0.7909999999999999,167.954,4
0.754,0.449,0.973,82.751,4
0.579,0.878,0.88,165.972,4
0.15,0.0586,0.0357,137.555,4
0.722,0.8740000000000001,0.752,157.543,3
0.64,0.8640000000000001,0.7,102.026,4
0.679,0.6970000000000001,0.598,94.724,4
0.715,0.584,0.61,90.987,4
0.505,0.193,0.0856,120.206,4
0.561,0.0859,0.1169999999999999,78.372,4
0.218,0.00902,0.0309,123.121,3
0.552,0.35,0.0389,174.12400000000002,4
0.6729999999999999,0.371,0.4529999999999999,90.021,4
0.599,0.0632,0.102,128.654,4
0.391,0.563,0.222,157.444,4
0.764,0.603,0.584,98.991,4
0.5660000000000001,0.857,0.605,132.101,5
0.581,0.903,0.177,107.028,4
0.733,0.6409999999999999,0.598,136.059,4
0.568,0.862,0.856,158.90200000000002,4
0.8059999999999999,0.316,0.53,88.991,4
0.242,0.246,0.105,133.80700000000002,4
0.544,0.379,0.322,199.756,3
0.556,0.597,0.3229999999999999,155.83700000000002,4
0.2269999999999999,0.0653,0.0346,67.062,4
0.76,0.596,0.3379999999999999,114.007,4
0.511,0.1169999999999999,0.3879999999999999,192.481,3
0.128,1.0,1e-05,59.656000000000006,5
0.581,0.7909999999999999,0.466,119.986,4
0.504,0.3329999999999999,0.772,133.256,3
0.188,0.147,0.092,80.709,5
0.367,0.0679,0.245,67.84100000000001,4
0.511,0.24,0.6829999999999999,90.675,4
0.14,0.0212,0.0376,80.73899999999999,1
0.628,0.593,0.104,125.026,4
0.873,0.924,0.537,125.989,4
0.737,0.911,0.7659999999999999,123.977,4
0.278,0.0484,0.0431,115.053,4
0.61,0.456,0.313,74.98899999999999,4
0.211,0.992,0.0599,159.868,4
0.242,0.583,0.3939999999999999,85.601,4
0.54,0.419,0.25,79.203,4
0.92,0.336,0.617,120.034,4
0.6659999999999999,0.865,0.36,124.089,4
0.193,0.654,1e-05,133.143,1
0.354,0.0112,0.211,146.30200000000002,3
0.532,0.5710000000000001,0.475,144.912,4
0.159,0.0225,0.0584,66.583,4
0.733,0.8590000000000001,0.52,124.948,4
0.6970000000000001,0.687,0.866,90.247,4
0.447,0.1889999999999999,0.542,145.092,4
0.342,0.0604,0.233,111.914,3
0.321,0.743,0.373,76.691,4
0.667,0.8109999999999999,0.4429999999999999,104.936,4
0.594,0.615,0.479,137.643,4
0.389,0.476,0.5660000000000001,148.11700000000002,4
0.46,0.0308,0.128,65.96600000000001,4
0.568,0.585,0.562,102.105,4
0.685,0.291,0.25,83.991,4
0.122,0.00213,0.0391,72.283,5
0.6629999999999999,0.861,0.654,119.963,4
0.551,0.44,0.341,167.923,4
0.69,0.3979999999999999,0.349,180.09900000000002,4
0.534,0.589,0.632,78.616,4
0.351,0.135,0.114,64.768,4
0.298,0.612,0.3429999999999999,156.727,4
0.7290000000000001,0.475,0.371,62.52,3
0.649,0.21,0.392,153.952,3
0.67,0.8009999999999999,0.7340000000000001,81.042,4
0.721,0.283,0.505,77.979,4
0.562,0.623,0.7120000000000001,151.825,4
0.594,0.53,0.32,139.878,3
0.604,0.37,0.6659999999999999,90.339,3
0.843,0.391,0.496,129.972,4
0.445,0.159,0.155,68.868,4
0.505,0.15,0.1689999999999999,101.114,4
0.639,0.727,0.3339999999999999,170.019,4
0.769,0.238,0.706,92.093,4
0.603,0.439,0.415,113.765,4
0.0902,0.0445,0.0412,77.32600000000001,3
0.762,0.863,0.57,100.003,4
0.362,0.96,0.159,194.917,4
0.395,0.373,0.264,194.192,3
0.238,0.967,0.58,170.128,4
0.505,0.684,0.632,100.781,4
0.321,0.949,0.23,175.10299999999998,4
0.762,0.5589999999999999,0.932,128.695,4
0.3329999999999999,0.8290000000000001,0.344,104.42,4
0.256,0.111,0.0474,68.249,4
0.623,0.0243,0.496,62.201,3
0.8320000000000001,0.935,0.8320000000000001,109.014,4
0.7070000000000001,0.617,0.546,106.002,4
0.203,0.0873,0.0357,99.982,5
0.7140000000000001,0.6409999999999999,0.767,80.93,4
0.0672,0.0115,0.0358,75.441,3
0.5579999999999999,0.642,0.482,99.977,4
0.589,0.721,0.843,134.208,4
0.845,0.564,0.305,130.016,4
0.578,0.8420000000000001,0.856,94.666,4
0.727,0.797,0.6,106.033,4
0.445,0.0125,0.5379999999999999,135.812,4
0.3979999999999999,0.0336,0.612,72.166,4
0.345,0.89,0.276,137.97299999999998,4
0.6679999999999999,0.321,0.0913,90.025,4
0.433,0.599,0.3379999999999999,71.798,4
0.109,0.0707,0.0363,75.596,4
0.565,0.242,0.237,81.657,4
0.514,0.828,0.547,123.933,4
0.6809999999999999,0.47,0.578,109.178,4
0.4579999999999999,0.971,0.49,149.944,4
0.813,0.701,0.855,104.019,4
0.5529999999999999,0.362,0.158,142.352,3
0.409,0.29,0.291,179.895,3
0.153,0.0579,0.0255,67.685,4
0.7929999999999999,0.8440000000000001,0.591,119.994,4
0.541,0.872,0.782,80.999,4
0.221,0.204,0.0384,73.675,3
0.578,0.313,0.353,117.576,4
0.804,0.895,0.835,119.968,4
0.493,0.0309,0.243,87.52,4
0.583,0.292,0.359,121.918,4
0.431,0.392,0.3,98.667,3
0.6579999999999999,0.317,0.262,76.84899999999999,4
0.4539999999999999,0.723,0.159,150.14600000000002,4
0.713,0.6,0.512,89.87,4
0.419,0.932,0.737,157.888,4
0.64,0.5329999999999999,0.515,99.968,4
0.703,0.594,0.475,153.84799999999998,4
0.718,0.307,0.7609999999999999,102.286,4
0.6679999999999999,0.727,0.675,94.913,4
0.878,0.51,0.911,120.771,4
0.191,0.0946,0.348,110.502,4
0.624,0.253,0.931,127.776,4
0.392,0.255,0.172,128.136,4
0.665,0.186,0.0813,80.98899999999999,4
0.364,0.0464,0.3429999999999999,73.18,4
0.8270000000000001,0.551,0.504,141.961,4
0.638,0.924,0.53,111.995,4
0.115,0.25,0.0335,84.736,1
0.574,0.512,0.512,76.899,4
0.27,0.0912,0.1009999999999999,182.683,3
0.191,0.0469,0.0306,70.141,3
0.114,0.996,0.00088,86.40299999999999,4
0.736,0.7190000000000001,0.6559999999999999,90.01299999999999,4
0.595,0.389,0.4,166.05200000000002,4
0.568,0.0653,0.162,101.932,4
0.419,0.157,0.287,129.619,4
0.6629999999999999,0.516,0.212,121.996,4
0.92,0.601,0.508,100.0,4
0.691,0.8959999999999999,0.909,113.617,4
0.615,0.419,0.216,76.997,4
0.818,0.716,0.8590000000000001,97.979,4
0.5529999999999999,0.337,0.387,142.127,1
0.737,0.682,0.225,150.009,4
0.901,0.845,0.943,117.97,4
0.778,0.767,0.0853,145.012,4
0.482,0.0269,0.0373,126.013,4
0.451,0.11,0.246,98.961,4
0.104,0.0181,0.0316,72.346,4
0.315,0.211,0.647,120.39,4
0.369,0.119,0.0687,75.007,4
0.542,0.635,0.544,93.42,4
0.753,0.525,0.7170000000000001,89.021,4
0.479,0.15,0.281,37.507,3
0.457,0.794,0.354,90.439,4
0.11,0.945,0.00398,94.181,4
0.481,0.0341,0.127,140.067,4
0.0609,0.214,0.0776,64.521,3
0.7090000000000001,0.8109999999999999,0.735,132.72799999999998,4
0.8140000000000001,0.826,0.595,129.99200000000002,4
0.517,0.428,0.27,76.773,4
0.509,0.603,0.391,168.07,4
0.868,0.347,0.659,110.059,4
0.711,0.906,0.8240000000000001,125.916,4
0.669,0.487,0.186,116.987,4
0.778,0.662,0.5710000000000001,149.935,4
0.17,0.00965,0.0446,70.546,4
0.182,0.0683,0.0376,131.125,4
0.181,0.0287,0.111,107.222,4
0.355,0.973,0.483,174.987,4
0.813,0.72,0.5589999999999999,160.024,4
0.7859999999999999,0.794,0.904,95.0,4
0.498,0.121,0.244,125.897,4
0.5920000000000001,0.23,0.537,138.81799999999998,4
0.523,0.672,0.374,108.119,4
0.645,0.226,0.962,75.475,4
0.725,0.599,0.47,100.047,4
0.792,0.625,0.37,103.967,4
0.594,0.4029999999999999,0.301,98.023,4
0.7020000000000001,0.913,0.735,137.982,4
0.79,0.74,0.948,133.526,4
0.889,0.904,0.758,130.062,4
0.685,0.377,0.597,84.13600000000001,4
0.289,0.495,0.0661,91.054,4
0.503,0.568,0.0705,126.935,4
0.484,0.987,0.195,125.032,4
0.66,0.583,0.5489999999999999,182.0,4
0.58,0.353,0.242,141.987,4
0.331,0.143,0.0754,98.234,4
0.529,0.983,0.359,125.017,4
0.6579999999999999,0.622,0.7709999999999999,90.02,4
0.5920000000000001,0.679,0.716,91.923,4
0.4579999999999999,0.948,0.303,134.995,3
0.524,0.608,0.633,115.161,4
0.451,0.11,0.246,98.961,4
0.72,0.6809999999999999,0.5579999999999999,145.046,4
0.493,0.0309,0.243,87.52,4
0.485,0.911,0.568,89.956,4
0.743,0.7090000000000001,0.831,170.00099999999998,4
0.67,0.695,0.7659999999999999,127.775,4
0.501,0.8029999999999999,0.738,122.458,4
0.569,0.865,0.361,82.01100000000001,4
0.631,0.0134,0.303,77.988,3
0.775,0.618,0.654,93.98,4
0.47,0.0417,0.541,120.944,4
0.979,0.41,0.74,119.971,4
0.5920000000000001,0.476,0.455,81.925,4
0.421,0.0139,0.419,71.471,4
0.774,0.753,0.8959999999999999,119.002,4
0.0857,0.998,1e-05,172.804,4
0.722,0.91,0.924,125.99,4
0.853,0.818,0.546,149.839,4
0.614,0.938,0.607,100.058,4
0.367,0.0183,0.168,173.632,3
0.124,0.0179,0.0409999999999999,96.272,4
0.6829999999999999,0.875,0.674,115.401,4
0.713,0.802,0.3429999999999999,100.001,4
0.304,0.421,0.216,75.928,4
0.7390000000000001,0.4579999999999999,0.561,143.88,4
0.672,0.519,0.258,116.892,4
0.6579999999999999,0.852,0.73,92.346,4
0.7070000000000001,0.348,0.843,144.013,4
0.397,0.0233,0.184,130.02,5
0.579,0.973,0.677,116.025,4
0.1669999999999999,0.964,0.0036799999999999,123.444,4
0.366,0.0215,0.265,156.49200000000002,3
0.3289999999999999,0.515,0.649,134.259,4
0.417,0.354,0.305,97.563,4
0.5920000000000001,0.142,0.143,108.473,4
0.273,0.0132,0.104,68.822,3
0.733,0.42,0.667,115.001,4
0.365,0.51,0.326,174.949,4
0.759,0.597,0.768,80.741,4
0.366,0.248,0.247,82.402,4
0.316,0.009,0.221,69.615,4
0.192,0.0885,0.0664,135.006,4
0.503,0.521,0.8109999999999999,79.046,3
0.376,0.0145,0.51,136.94899999999998,3
0.391,0.684,0.283,107.074,4
0.185,0.166,0.0315,63.627,5
0.682,0.7829999999999999,0.3229999999999999,106.899,4
0.58,0.687,0.187,76.014,4
0.883,0.698,0.535,140.01,4
0.639,0.57,0.65,78.0,4
0.76,0.941,0.805,116.013,4
0.7659999999999999,0.698,0.204,123.926,4
0.435,0.7290000000000001,0.524,188.017,4
0.643,0.451,0.556,108.387,4
0.74,0.804,0.7909999999999999,150.013,4
0.604,0.972,0.354,128.05100000000002,4
0.429,0.1969999999999999,0.1969999999999999,128.49,4
0.3289999999999999,0.0172,0.283,137.644,4
0.381,0.108,0.1119999999999999,180.171,4
0.344,0.0215,0.26,145.57,3
0.8009999999999999,0.77,0.7120000000000001,88.06700000000001,4
0.664,0.865,0.674,111.798,4
0.606,0.923,0.599,108.107,4
0.639,0.647,0.563,159.99,4
0.31,0.825,0.475,89.885,4
0.407,0.417,0.335,157.06,4
0.286,0.0304,0.0865,102.607,4
0.523,0.0607,0.0792,90.581,4
0.4629999999999999,0.074,0.397,84.911,4
0.431,0.6659999999999999,0.6509999999999999,96.105,4
0.753,0.654,0.618,66.625,5
0.7659999999999999,0.7879999999999999,0.609,179.984,4
0.166,0.972,1e-05,117.022,5
0.7509999999999999,0.665,0.698,95.239,4
0.511,0.7929999999999999,0.0371,118.635,4
0.737,0.637,0.537,100.033,4
0.108,0.0439,0.0494,69.395,4
0.8170000000000001,0.716,0.6920000000000001,123.475,4
0.51,0.831,0.376,128.025,4
0.406,0.341,0.286,148.654,4
0.3329999999999999,0.055,0.1989999999999999,185.719,3
0.883,0.664,0.8,118.104,4
0.357,0.7040000000000001,0.482,131.184,4
0.84,0.494,0.6940000000000001,99.992,4
0.7340000000000001,0.809,0.254,116.022,4
0.368,0.5770000000000001,0.165,143.832,4
0.379,0.29,0.1689999999999999,166.467,4
0.142,0.516,0.0263,88.277,4
0.568,0.0653,0.162,101.932,4
0.4539999999999999,0.0253,0.246,140.14,4
0.6990000000000001,0.883,0.499,127.961,4
0.547,0.0494,0.431,63.235,3
0.622,0.629,0.7070000000000001,82.976,4
0.487,0.805,0.213,146.065,4
0.524,0.322,0.1669999999999999,110.195,4
0.54,0.423,0.353,150.135,4
0.503,0.5920000000000001,0.344,201.85,4
0.603,0.347,0.38,80.016,4
0.6990000000000001,0.0418,0.115,105.03,4
0.526,0.357,0.293,142.607,4
0.721,0.745,0.6990000000000001,90.988,4
0.514,0.755,0.599,77.415,4
0.527,0.586,0.466,88.65899999999999,4
0.498,0.203,0.0761,121.971,4
0.485,0.547,0.607,85.663,4
0.789,0.787,0.575,90.038,4
0.496,0.291,0.192,179.91299999999998,4
0.3979999999999999,0.192,0.178,159.112,3
0.7509999999999999,0.5710000000000001,0.5710000000000001,78.99600000000001,4
0.604,0.789,0.348,122.032,4
0.655,0.7559999999999999,0.775,191.764,3
0.3429999999999999,0.321,0.44,119.096,5
0.71,0.616,0.3979999999999999,120.385,4
0.758,0.594,0.8690000000000001,91.864,4
0.8590000000000001,0.476,0.521,107.0,4
0.261,0.0257,0.0795,72.32300000000001,5
0.187,0.0911,0.359,66.282,4
0.74,0.525,0.804,91.148,4
0.3779999999999999,0.0761,0.0698,111.29,4
0.472,0.946,0.486,177.489,4
0.096,0.0026899999999999,0.0381,176.418,5
0.368,0.5870000000000001,0.391,143.687,4
0.612,0.807,0.3979999999999999,124.053,4
0.2319999999999999,0.0149,0.238,215.866,4
0.767,0.835,0.785,99.007,4
0.807,0.475,0.636,118.004,4
0.8440000000000001,0.716,0.835,116.739,4
0.623,0.94,0.8370000000000001,131.037,4
0.562,0.178,0.25,109.589,4
0.207,0.5670000000000001,0.188,92.321,3
0.6990000000000001,0.4629999999999999,0.356,139.952,4
0.865,0.691,0.436,134.96200000000002,4
0.0752,0.0139,0.0748,78.757,3
0.698,0.96,0.738,147.999,4
0.7709999999999999,0.34,0.574,105.018,4
0.61,0.352,0.184,111.016,4
0.0562,0.892,1e-05,61.195,4
0.606,0.589,0.889,174.285,4
0.386,0.131,0.192,70.52199999999999,4
0.278,0.0172,0.254,173.655,4
0.703,0.657,0.455,82.96,4
0.41,0.156,0.0885,72.173,4
0.134,0.00754,0.125,73.329,3
0.602,0.6779999999999999,0.5579999999999999,159.899,4
0.51,0.0315,0.494,102.995,3
0.7170000000000001,0.208,0.325,81.042,4
0.45,0.912,0.3279999999999999,150.026,4
0.738,0.104,0.1939999999999999,90.01799999999999,4
0.667,0.561,0.616,129.90200000000002,4
0.447,0.331,0.168,127.867,4
0.7440000000000001,0.888,0.611,104.996,4
0.198,0.0657,0.0372,64.911,4
0.8240000000000001,0.601,0.138,142.988,4
0.604,0.959,0.852,122.397,4
0.276,0.504,0.066,133.409,4
0.732,0.725,0.411,130.024,4
0.857,0.7759999999999999,0.909,139.519,4
0.335,0.68,0.386,103.651,4
0.631,0.941,0.88,79.946,4
0.162,0.0323,0.0343,130.908,3
