Store_Ratio,Basket_Ratio,Score_4,popularity
0.685,0.903,139.957,4
0.638,0.489,106.915,4
0.0813,0.0152,172.595,3
0.528,0.38,138.019,4
0.738,0.662,80.999,4
0.631,0.912,138.043,4
0.65,0.286,142.236,3
0.562,0.0555,96.84,4
0.583,0.947,135.44799999999998,4
0.584,0.708,137.657,4
0.611,0.52,159.92700000000002,4
0.956,0.366,102.014,4
0.6829999999999999,0.715,99.989,4
0.66,0.193,82.035,4
0.8590000000000001,0.7090000000000001,127.018,4
0.593,0.56,92.192,4
0.768,0.952,111.991,4
0.733,0.42,115.001,4
0.883,0.621,149.05200000000002,4
0.0574,0.356,62.357,4
0.5579999999999999,0.8590000000000001,127.98,4
0.551,0.0201,138.963,1
0.372,0.898,130.023,4
0.644,0.523,119.937,4
0.807,0.914,114.039,4
0.627,0.885,94.987,4
0.858,0.7859999999999999,95.002,4
0.476,0.556,169.987,4
0.488,0.759,109.83,4
0.897,0.73,119.981,4
0.6859999999999999,0.2339999999999999,106.581,4
0.626,0.541,112.001,4
0.367,0.0367,69.542,3
0.602,0.6579999999999999,145.031,4
0.52,0.248,89.43799999999999,4
0.211,0.447,108.478,4
0.532,0.272,133.537,3
0.745,0.7829999999999999,89.985,4
0.598,0.295,87.025,4
0.0843,0.0040799999999999,76.94,5
0.481,0.522,105.7,4
0.731,0.573,109.928,4
0.6609999999999999,0.75,130.077,4
0.6829999999999999,0.91,124.977,4
0.6659999999999999,0.354,114.023,4
0.935,0.649,114.977,4
0.335,0.0522,110.403,4
0.8240000000000001,0.4429999999999999,138.029,4
0.64,0.392,145.838,4
0.6679999999999999,0.103,125.876,3
0.664,0.484,80.038,4
0.659,0.295,74.03699999999999,4
0.58,0.846,129.998,4
0.74,0.322,102.889,4
0.409,0.892,174.426,4
0.475,0.478,79.005,4
0.222,0.121,102.095,4
0.618,0.627,94.987,4
0.67,0.726,98.937,4
0.584,0.8009999999999999,114.114,4
0.815,0.6609999999999999,124.991,3
0.42,0.672,168.019,4
0.146,0.0472,72.767,4
0.166,0.149,93.895,4
0.665,0.8590000000000001,167.954,4
0.754,0.449,82.751,4
0.579,0.878,165.972,4
0.15,0.0586,137.555,4
0.722,0.8740000000000001,157.543,3
0.64,0.8640000000000001,102.026,4
0.679,0.6970000000000001,94.724,4
0.715,0.584,90.987,4
0.505,0.193,120.206,4
0.561,0.0859,78.372,4
0.218,0.00902,123.121,3
0.552,0.35,174.12400000000002,4
0.6729999999999999,0.371,90.021,4
0.599,0.0632,128.654,4
0.391,0.563,157.444,4
0.764,0.603,98.991,4
0.5660000000000001,0.857,132.101,5
0.581,0.903,107.028,4
0.733,0.6409999999999999,136.059,4
0.568,0.862,158.90200000000002,4
0.8059999999999999,0.316,88.991,4
0.242,0.246,133.80700000000002,4
0.544,0.379,199.756,3
0.556,0.597,155.83700000000002,4
0.2269999999999999,0.0653,67.062,4
0.76,0.596,114.007,4
0.511,0.1169999999999999,192.481,3
0.128,1.0,59.656000000000006,5
0.581,0.7909999999999999,119.986,4
0.504,0.3329999999999999,133.256,3
0.188,0.147,80.709,5
0.367,0.0679,67.84100000000001,4
0.511,0.24,90.675,4
0.14,0.0212,80.73899999999999,1
0.628,0.593,125.026,4
0.873,0.924,125.989,4
0.737,0.911,123.977,4
0.278,0.0484,115.053,4
0.61,0.456,74.98899999999999,4
0.211,0.992,159.868,4
0.242,0.583,85.601,4
0.54,0.419,79.203,4
0.92,0.336,120.034,4
0.6659999999999999,0.865,124.089,4
0.193,0.654,133.143,1
0.354,0.0112,146.30200000000002,3
0.532,0.5710000000000001,144.912,4
0.159,0.0225,66.583,4
0.733,0.8590000000000001,124.948,4
0.6970000000000001,0.687,90.247,4
0.447,0.1889999999999999,145.092,4
0.342,0.0604,111.914,3
0.321,0.743,76.691,4
0.667,0.8109999999999999,104.936,4
0.594,0.615,137.643,4
0.389,0.476,148.11700000000002,4
0.46,0.0308,65.96600000000001,4
0.568,0.585,102.105,4
0.685,0.291,83.991,4
0.122,0.00213,72.283,5
0.6629999999999999,0.861,119.963,4
0.551,0.44,167.923,4
0.69,0.3979999999999999,180.09900000000002,4
0.534,0.589,78.616,4
0.351,0.135,64.768,4
0.298,0.612,156.727,4
0.7290000000000001,0.475,62.52,3
0.649,0.21,153.952,3
0.67,0.8009999999999999,81.042,4
0.721,0.283,77.979,4
0.562,0.623,151.825,4
0.594,0.53,139.878,3
0.604,0.37,90.339,3
0.843,0.391,129.972,4
0.445,0.159,68.868,4
0.505,0.15,101.114,4
0.639,0.727,170.019,4
0.769,0.238,92.093,4
0.603,0.439,113.765,4
0.0902,0.0445,77.32600000000001,3
0.762,0.863,100.003,4
0.362,0.96,194.917,4
0.395,0.373,194.192,3
0.238,0.967,170.128,4
0.505,0.684,100.781,4
0.321,0.949,175.10299999999998,4
0.762,0.5589999999999999,128.695,4
0.3329999999999999,0.8290000000000001,104.42,4
0.256,0.111,68.249,4
0.623,0.0243,62.201,3
0.8320000000000001,0.935,109.014,4
0.7070000000000001,0.617,106.002,4
0.203,0.0873,99.982,5
0.7140000000000001,0.6409999999999999,80.93,4
0.0672,0.0115,75.441,3
0.5579999999999999,0.642,99.977,4
0.589,0.721,134.208,4
0.845,0.564,130.016,4
0.578,0.8420000000000001,94.666,4
0.727,0.797,106.033,4
0.445,0.0125,135.812,4
0.3979999999999999,0.0336,72.166,4
0.345,0.89,137.97299999999998,4
0.6679999999999999,0.321,90.025,4
0.433,0.599,71.798,4
0.109,0.0707,75.596,4
0.565,0.242,81.657,4
0.514,0.828,123.933,4
0.6809999999999999,0.47,109.178,4
0.4579999999999999,0.971,149.944,4
0.813,0.701,104.019,4
0.5529999999999999,0.362,142.352,3
0.409,0.29,179.895,3
0.153,0.0579,67.685,4
0.7929999999999999,0.8440000000000001,119.994,4
0.541,0.872,80.999,4
0.221,0.204,73.675,3
0.578,0.313,117.576,4
0.804,0.895,119.968,4
0.493,0.0309,87.52,4
0.583,0.292,121.918,4
0.431,0.392,98.667,3
0.6579999999999999,0.317,76.84899999999999,4
0.4539999999999999,0.723,150.14600000000002,4
0.713,0.6,89.87,4
0.419,0.932,157.888,4
0.64,0.5329999999999999,99.968,4
0.703,0.594,153.84799999999998,4
0.718,0.307,102.286,4
0.6679999999999999,0.727,94.913,4
0.878,0.51,120.771,4
0.191,0.0946,110.502,4
0.624,0.253,127.776,4
0.392,0.255,128.136,4
0.665,0.186,80.98899999999999,4
0.364,0.0464,73.18,4
0.8270000000000001,0.551,141.961,4
0.638,0.924,111.995,4
0.115,0.25,84.736,1
0.574,0.512,76.899,4
0.27,0.0912,182.683,3
0.191,0.0469,70.141,3
0.114,0.996,86.40299999999999,4
0.736,0.7190000000000001,90.01299999999999,4
0.595,0.389,166.05200000000002,4
0.568,0.0653,101.932,4
0.419,0.157,129.619,4
0.6629999999999999,0.516,121.996,4
0.92,0.601,100.0,4
0.691,0.8959999999999999,113.617,4
0.615,0.419,76.997,4
0.818,0.716,97.979,4
0.5529999999999999,0.337,142.127,1
0.737,0.682,150.009,4
0.901,0.845,117.97,4
0.778,0.767,145.012,4
0.482,0.0269,126.013,4
0.451,0.11,98.961,4
0.104,0.0181,72.346,4
0.315,0.211,120.39,4
0.369,0.119,75.007,4
0.542,0.635,93.42,4
0.753,0.525,89.021,4
0.479,0.15,37.507,3
0.457,0.794,90.439,4
0.11,0.945,94.181,4
0.481,0.0341,140.067,4
0.0609,0.214,64.521,3
0.7090000000000001,0.8109999999999999,132.72799999999998,4
0.8140000000000001,0.826,129.99200000000002,4
0.517,0.428,76.773,4
0.509,0.603,168.07,4
0.868,0.347,110.059,4
0.711,0.906,125.916,4
0.669,0.487,116.987,4
0.778,0.662,149.935,4
0.17,0.00965,70.546,4
0.182,0.0683,131.125,4
0.181,0.0287,107.222,4
0.355,0.973,174.987,4
0.813,0.72,160.024,4
0.7859999999999999,0.794,95.0,4
0.498,0.121,125.897,4
0.5920000000000001,0.23,138.81799999999998,4
0.523,0.672,108.119,4
0.645,0.226,75.475,4
0.725,0.599,100.047,4
0.792,0.625,103.967,4
0.594,0.4029999999999999,98.023,4
0.7020000000000001,0.913,137.982,4
0.79,0.74,133.526,4
0.889,0.904,130.062,4
0.685,0.377,84.13600000000001,4
0.289,0.495,91.054,4
0.503,0.568,126.935,4
0.484,0.987,125.032,4
0.66,0.583,182.0,4
0.58,0.353,141.987,4
0.331,0.143,98.234,4
0.529,0.983,125.017,4
0.6579999999999999,0.622,90.02,4
0.5920000000000001,0.679,91.923,4
0.4579999999999999,0.948,134.995,3
0.524,0.608,115.161,4
0.451,0.11,98.961,4
0.72,0.6809999999999999,145.046,4
0.493,0.0309,87.52,4
0.485,0.911,89.956,4
0.743,0.7090000000000001,170.00099999999998,4
0.67,0.695,127.775,4
0.501,0.8029999999999999,122.458,4
0.569,0.865,82.01100000000001,4
0.631,0.0134,77.988,3
0.775,0.618,93.98,4
0.47,0.0417,120.944,4
0.979,0.41,119.971,4
0.5920000000000001,0.476,81.925,4
0.421,0.0139,71.471,4
0.774,0.753,119.002,4
0.0857,0.998,172.804,4
0.722,0.91,125.99,4
0.853,0.818,149.839,4
0.614,0.938,100.058,4
0.367,0.0183,173.632,3
0.124,0.0179,96.272,4
0.6829999999999999,0.875,115.401,4
0.713,0.802,100.001,4
0.304,0.421,75.928,4
0.7390000000000001,0.4579999999999999,143.88,4
0.672,0.519,116.892,4
0.6579999999999999,0.852,92.346,4
0.7070000000000001,0.348,144.013,4
0.397,0.0233,130.02,5
0.579,0.973,116.025,4
0.1669999999999999,0.964,123.444,4
0.366,0.0215,156.49200000000002,3
0.3289999999999999,0.515,134.259,4
0.417,0.354,97.563,4
0.5920000000000001,0.142,108.473,4
0.273,0.0132,68.822,3
0.733,0.42,115.001,4
0.365,0.51,174.949,4
0.759,0.597,80.741,4
0.366,0.248,82.402,4
0.316,0.009,69.615,4
0.192,0.0885,135.006,4
0.503,0.521,79.046,3
0.376,0.0145,136.94899999999998,3
0.391,0.684,107.074,4
0.185,0.166,63.627,5
0.682,0.7829999999999999,106.899,4
0.58,0.687,76.014,4
0.883,0.698,140.01,4
0.639,0.57,78.0,4
0.76,0.941,116.013,4
0.7659999999999999,0.698,123.926,4
0.435,0.7290000000000001,188.017,4
0.643,0.451,108.387,4
0.74,0.804,150.013,4
0.604,0.972,128.05100000000002,4
0.429,0.1969999999999999,128.49,4
0.3289999999999999,0.0172,137.644,4
0.381,0.108,180.171,4
0.344,0.0215,145.57,3
0.8009999999999999,0.77,88.06700000000001,4
0.664,0.865,111.798,4
0.606,0.923,108.107,4
0.639,0.647,159.99,4
0.31,0.825,89.885,4
0.407,0.417,157.06,4
0.286,0.0304,102.607,4
0.523,0.0607,90.581,4
0.4629999999999999,0.074,84.911,4
0.431,0.6659999999999999,96.105,4
0.753,0.654,66.625,5
0.7659999999999999,0.7879999999999999,179.984,4
0.166,0.972,117.022,5
0.7509999999999999,0.665,95.239,4
0.511,0.7929999999999999,118.635,4
0.737,0.637,100.033,4
0.108,0.0439,69.395,4
0.8170000000000001,0.716,123.475,4
0.51,0.831,128.025,4
0.406,0.341,148.654,4
0.3329999999999999,0.055,185.719,3
0.883,0.664,118.104,4
0.357,0.7040000000000001,131.184,4
0.84,0.494,99.992,4
0.7340000000000001,0.809,116.022,4
0.368,0.5770000000000001,143.832,4
0.379,0.29,166.467,4
0.142,0.516,88.277,4
0.568,0.0653,101.932,4
0.4539999999999999,0.0253,140.14,4
0.6990000000000001,0.883,127.961,4
0.547,0.0494,63.235,3
0.622,0.629,82.976,4
0.487,0.805,146.065,4
0.524,0.322,110.195,4
0.54,0.423,150.135,4
0.503,0.5920000000000001,201.85,4
0.603,0.347,80.016,4
0.6990000000000001,0.0418,105.03,4
0.526,0.357,142.607,4
0.721,0.745,90.988,4
0.514,0.755,77.415,4
0.527,0.586,88.65899999999999,4
0.498,0.203,121.971,4
0.485,0.547,85.663,4
0.789,0.787,90.038,4
0.496,0.291,179.91299999999998,4
0.3979999999999999,0.192,159.112,3
0.7509999999999999,0.5710000000000001,78.99600000000001,4
0.604,0.789,122.032,4
0.655,0.7559999999999999,191.764,3
0.3429999999999999,0.321,119.096,5
0.71,0.616,120.385,4
0.758,0.594,91.864,4
0.8590000000000001,0.476,107.0,4
0.261,0.0257,72.32300000000001,5
0.187,0.0911,66.282,4
0.74,0.525,91.148,4
0.3779999999999999,0.0761,111.29,4
0.472,0.946,177.489,4
0.096,0.0026899999999999,176.418,5
0.368,0.5870000000000001,143.687,4
0.612,0.807,124.053,4
0.2319999999999999,0.0149,215.866,4
0.767,0.835,99.007,4
0.807,0.475,118.004,4
0.8440000000000001,0.716,116.739,4
0.623,0.94,131.037,4
0.562,0.178,109.589,4
0.207,0.5670000000000001,92.321,3
0.6990000000000001,0.4629999999999999,139.952,4
0.865,0.691,134.96200000000002,4
0.0752,0.0139,78.757,3
0.698,0.96,147.999,4
0.7709999999999999,0.34,105.018,4
0.61,0.352,111.016,4
0.0562,0.892,61.195,4
0.606,0.589,174.285,4
0.386,0.131,70.52199999999999,4
0.278,0.0172,173.655,4
0.703,0.657,82.96,4
0.41,0.156,72.173,4
0.134,0.00754,73.329,3
0.602,0.6779999999999999,159.899,4
0.51,0.0315,102.995,3
0.7170000000000001,0.208,81.042,4
0.45,0.912,150.026,4
0.738,0.104,90.01799999999999,4
0.667,0.561,129.90200000000002,4
0.447,0.331,127.867,4
0.7440000000000001,0.888,104.996,4
0.198,0.0657,64.911,4
0.8240000000000001,0.601,142.988,4
0.604,0.959,122.397,4
0.276,0.504,133.409,4
0.732,0.725,130.024,4
0.857,0.7759999999999999,139.519,4
0.335,0.68,103.651,4
0.631,0.941,79.946,4
0.162,0.0323,130.908,3
0.49,0.0109,114.781,4
0.128,0.0696,91.888,1
0.2189999999999999,0.179,58.099,5
0.574,0.721,100.01,4
0.812,0.828,119.006,4
0.266,0.0363,171.15400000000002,4
0.695,0.993,107.951,4
0.506,0.0377,128.095,4
0.736,0.6940000000000001,134.957,4
0.6409999999999999,0.7290000000000001,76.005,4
0.6,0.8079999999999999,172.016,4
0.759,0.693,125.005,4
0.241,0.0152,73.218,3
0.7490000000000001,0.487,137.97799999999998,4
0.525,0.302,75.113,4
0.5479999999999999,0.302,117.119,4
0.585,0.504,75.047,4
0.256,0.0685,78.399,4
0.508,0.162,89.96,4
0.412,0.349,139.734,4
0.728,0.556,108.81,4
0.7979999999999999,0.6759999999999999,101.956,4
0.794,0.762,109.97,4
0.508,0.0159,69.665,5
0.608,0.882,160.048,3
0.47,0.341,59.973,4
0.0928,0.0886,71.567,4
0.327,0.26,69.062,4
0.36,0.0156,108.579,4
0.675,0.899,123.034,4
0.0705,0.0782,78.995,5
0.573,0.69,176.13299999999998,4
0.441,0.5379999999999999,169.676,4
0.764,0.5710000000000001,123.915,4
0.706,0.3829999999999999,86.99700000000001,4
0.348,0.108,77.92399999999999,1
0.6559999999999999,0.578,94.514,4
0.439,0.052,182.577,3
0.85,0.8320000000000001,103.954,4
0.721,0.716,104.994,4
0.498,0.515,169.83700000000002,4
0.407,0.0132,72.79899999999999,3
0.513,0.0213,133.441,4
0.649,0.178,115.154,4
0.913,0.625,126.915,4
0.706,0.3879999999999999,84.958,4
0.655,0.321,89.949,4
0.618,0.5579999999999999,111.709,4
0.263,1.0,107.742,4
0.26,0.0313,81.774,3
0.564,0.288,167.953,1
0.685,0.59,140.076,4
0.715,0.8270000000000001,117.977,4
0.61,0.21,175.929,4
0.769,0.4629999999999999,149.982,4
0.644,0.919,117.459,4
0.797,0.7909999999999999,126.004,4
0.374,0.6559999999999999,100.597,4
0.581,0.584,179.954,4
0.675,0.873,160.644,4
0.711,0.4589999999999999,76.97399999999999,4
0.6709999999999999,0.8640000000000001,126.998,4
0.5870000000000001,0.5589999999999999,92.036,4
0.226,0.8909999999999999,167.87599999999998,4
0.578,0.962,118.043,4
0.442,0.0961,71.27199999999999,4
0.456,0.336,154.029,5
0.7020000000000001,0.794,103.972,4
0.643,0.4639999999999999,113.564,1
0.5329999999999999,0.118,107.015,4
0.61,0.04,75.421,4
0.419,0.978,164.049,4
0.5,0.0068,67.20100000000001,4
0.5579999999999999,0.08,74.075,4
0.092,0.011,79.126,4
0.265,0.035,132.972,4
0.7240000000000001,0.647,106.96,4
0.773,0.7090000000000001,109.99,4
0.835,0.8540000000000001,140.039,4
0.6679999999999999,0.8270000000000001,110.075,4
0.177,0.0135,76.594,4
0.133,0.0192,68.208,4
0.768,0.316,90.051,4
0.555,0.596,106.474,5
0.78,0.833,79.977,4
0.731,0.872,128.003,4
0.278,0.0775,163.52200000000002,3
0.505,0.204,119.307,4
0.626,0.0295,97.391,4
0.815,0.2789999999999999,90.008,4
0.659,0.387,114.989,4
0.171,0.962,76.64,4
0.0898,0.998,88.29299999999999,3
0.555,0.638,151.933,4
0.711,0.413,131.012,4
0.42,0.43,140.96200000000002,3
0.3929999999999999,0.327,147.526,4
0.789,0.72,122.031,4
0.314,0.3779999999999999,137.257,4
0.151,0.0513,74.123,3
0.461,0.755,124.256,4
0.2769999999999999,0.3,129.026,4
0.579,0.904,82.014,4
0.519,0.904,168.96099999999998,4
0.6459999999999999,0.91,116.043,4
0.55,0.732,153.836,4
0.872,0.918,119.88,4
0.266,0.542,171.91099999999997,3
0.684,0.262,103.148,4
0.627,0.345,96.955,4
0.413,0.4639999999999999,129.26,4
0.499,0.5920000000000001,154.733,4
0.1689999999999999,0.0283,91.745,3
0.904,0.75,95.072,4
0.504,0.321,170.134,3
0.5,0.342,77.124,1
0.287,0.0523,80.044,4
0.591,0.759,130.043,4
0.5720000000000001,0.7559999999999999,164.895,4
0.6409999999999999,0.857,122.728,5
0.524,0.154,130.91899999999998,4
0.396,0.177,177.215,3
0.644,0.131,81.96799999999999,3
0.807,0.389,120.013,4
0.583,0.171,112.41,4
0.2019999999999999,0.8909999999999999,130.708,4
0.742,0.474,160.05200000000002,4
0.6409999999999999,0.525,101.03,4
0.7709999999999999,0.907,110.052,4
0.78,0.852,99.958,4
0.395,0.00505,70.279,4
0.484,0.711,110.074,4
0.179,0.00588,62.651,3
0.547,0.091,63.807,4
0.674,0.335,168.741,3
0.51,0.528,180.443,4
0.408,0.00657,73.22399999999999,4
0.5870000000000001,0.767,100.38,4
0.467,0.944,155.033,4
0.0674,0.0319,67.904,3
0.63,0.813,135.014,4
0.7090000000000001,0.6920000000000001,94.013,4
0.3979999999999999,0.92,200.131,4
0.473,0.1369999999999999,170.763,3
0.763,0.857,132.972,4
0.723,0.637,172.14,4
0.0714,0.0134,77.03699999999999,4
0.675,0.479,81.99799999999999,4
0.3829999999999999,0.272,171.987,4
0.688,0.14,75.042,4
0.261,0.129,125.671,5
0.674,0.428,84.87799999999999,4
0.504,0.904,176.808,4
0.495,0.715,189.862,4
0.397,0.0173,129.808,3
0.6779999999999999,0.87,127.765,4
0.102,0.0733,73.954,3
0.0612,1.0,73.503,5
0.69,0.728,119.965,4
0.165,0.00509,75.23899999999999,3
0.456,0.0323,75.453,4
0.635,0.647,105.036,4
0.37,0.0908,91.271,4
0.655,0.56,154.957,4
0.764,0.772,123.016,4
0.245,0.524,204.245,4
0.628,0.542,124.902,4
0.56,0.595,104.011,4
0.778,0.8390000000000001,122.0,4
0.0782,0.147,174.364,5
0.66,0.374,135.97299999999998,4
0.614,0.474,104.987,4
0.392,0.152,75.895,3
0.51,0.0067599999999999,70.47800000000001,4
0.546,0.00997,77.483,4
0.823,0.563,98.031,4
0.809,0.57,117.998,4
0.276,0.375,85.39,4
0.611,0.8390000000000001,85.992,4
0.706,0.3879999999999999,84.958,4
0.769,0.433,94.036,4
0.524,0.39,97.977,1
0.71,0.291,101.517,4
0.405,0.94,143.126,4
0.436,0.682,132.66299999999998,4
0.6679999999999999,0.504,86.0,4
0.5539999999999999,0.5770000000000001,124.422,4
0.654,0.376,123.072,3
0.418,0.3829999999999999,87.773,4
0.6809999999999999,0.486,86.917,4
0.504,0.152,103.644,4
0.5820000000000001,0.86,93.31,4
0.475,0.105,54.727,4
0.593,0.4429999999999999,119.971,4
0.746,0.5760000000000001,123.036,4
0.865,0.8959999999999999,144.013,4
0.523,0.731,114.402,4
0.537,0.0837,86.33200000000001,4
0.728,0.5720000000000001,110.346,4
0.427,0.952,103.523,4
0.802,0.662,89.98700000000001,4
0.8320000000000001,0.5489999999999999,140.045,4
0.4529999999999999,0.228,127.497,4
0.516,0.946,150.112,4
0.237,0.123,68.369,4
0.701,0.369,149.989,4
0.711,0.738,105.049,4
0.655,0.0788,83.79299999999999,3
0.238,0.0053,71.48,1
0.593,0.5539999999999999,160.054,4
0.1009999999999999,0.0168,179.112,4
0.6920000000000001,0.0947,112.947,4
0.6990000000000001,0.8690000000000001,115.273,4
0.583,0.73,176.011,4
0.8190000000000001,0.599,127.986,4
0.428,0.644,129.43200000000002,4
0.797,0.446,149.988,4
0.5479999999999999,0.644,149.014,4
0.654,0.627,109.057,4
0.529,0.741,100.004,4
0.757,0.7909999999999999,110.062,4
0.351,0.296,115.284,4
0.505,0.599,86.084,4
0.847,0.305,109.909,4
0.228,0.0016899999999999,113.348,4
0.3,0.00625,146.828,3
0.838,0.72,122.993,4
0.6559999999999999,0.462,116.049,4
0.547,0.0174,51.053,3
0.696,0.7090000000000001,80.23100000000001,4
0.675,0.81,140.033,4
0.66,0.5589999999999999,80.117,4
0.5329999999999999,0.0707,142.977,3
0.674,0.767,88.0,4
0.66,0.372,119.946,3
0.535,0.7140000000000001,100.059,3
0.691,0.836,126.011,4
0.552,0.223,104.703,4
0.488,0.7170000000000001,105.997,4
0.805,0.912,121.999,4
0.501,0.405,109.891,4
0.436,0.211,78.775,4
0.7040000000000001,0.899,123.028,4
0.551,0.588,127.919,5
0.241,0.00687,71.36399999999999,4
0.2319999999999999,0.541,102.072,5
0.648,0.564,92.958,4
0.8109999999999999,0.481,87.46700000000001,4
0.408,0.136,107.105,4
0.513,0.396,140.208,4
0.857,0.7290000000000001,160.076,4
0.67,0.365,119.344,4
0.64,0.7959999999999999,122.905,4
0.518,0.51,144.543,4
0.555,0.00716,116.036,4
0.708,0.7170000000000001,122.664,4
0.545,0.485,80.40100000000001,4
0.174,1.0,91.059,3
0.3229999999999999,0.21,130.518,4
0.213,0.184,93.498,3
0.544,0.8420000000000001,169.40599999999998,4
0.609,0.726,93.958,4
0.5660000000000001,0.898,115.954,4
0.7509999999999999,0.955,152.216,4
0.792,0.82,82.363,4
0.659,0.513,133.609,4
0.5539999999999999,0.5539999999999999,156.009,5
0.721,0.735,127.575,4
0.384,0.846,90.172,4
0.527,0.0968,125.462,4
0.581,0.1969999999999999,130.36700000000002,4
0.423,0.451,120.199,4
0.511,0.517,75.67,4
0.2189999999999999,0.0442,79.101,4
0.62,0.272,102.972,4
0.728,0.685,124.934,4
0.556,0.345,139.53,4
0.743,0.8690000000000001,109.986,4
0.703,0.736,119.955,4
0.78,0.6679999999999999,108.228,4
0.348,0.635,87.97399999999999,3
0.145,0.0403,141.84799999999998,4
0.238,0.0053,71.48,1
0.366,0.124,129.327,4
0.726,0.188,114.984,4
0.722,0.31,154.014,4
0.354,0.123,97.136,4
0.555,0.505,117.481,4
0.617,0.728,139.066,4
0.192,0.0333,71.233,4
0.6859999999999999,0.57,75.005,4
0.85,0.536,96.029,4
0.594,0.726,95.956,4
0.784,0.802,124.941,4
0.812,0.685,120.254,4
0.494,0.933,121.201,4
0.273,0.162,66.836,4
0.737,0.804,76.97399999999999,4
0.705,0.616,115.478,4
0.477,0.784,79.887,4
0.565,0.377,90.0,4
0.75,0.598,102.019,4
0.187,0.0306,96.639,4
0.7829999999999999,0.477,73.111,4
0.5760000000000001,0.579,106.978,4
0.672,0.672,122.996,4
0.63,0.53,108.038,3
0.672,0.918,169.842,4
0.414,0.857,128.024,4
0.4639999999999999,0.166,77.645,4
0.315,0.107,140.034,4
0.65,0.0806,113.053,4
0.432,0.85,82.60700000000001,4
0.6679999999999999,0.965,128.012,4
0.188,0.0249,91.814,1
0.146,0.0436,139.534,3
0.151,0.0689,71.861,3
0.209,0.0372,74.609,3
0.354,0.0423,93.35,4
0.613,0.82,175.963,4
0.6609999999999999,0.601,126.122,4
0.647,0.8220000000000001,160.019,4
0.522,0.322,149.934,4
0.893,0.823,128.009,4
0.43,0.503,131.487,4
0.521,0.382,117.762,4
0.8270000000000001,0.5760000000000001,118.04,4
0.546,0.845,129.996,4
0.509,0.0235,145.5,4
0.296,0.432,88.13,4
0.4629999999999999,0.368,141.974,4
0.753,0.758,92.063,4
0.4679999999999999,0.903,76.101,4
0.639,0.784,126.946,4
0.865,0.607,106.044,4
0.421,0.407,139.028,3
0.496,0.625,92.003,4
0.477,0.14,95.678,3
0.677,0.76,99.795,4
0.73,0.639,94.395,4
0.525,0.797,125.878,4
0.588,0.852,113.91,4
0.498,0.573,139.91299999999998,4
0.607,0.828,125.003,4
0.63,0.633,93.995,4
0.322,0.00937,143.86700000000002,4
0.32,0.0227,126.936,4
0.563,0.64,151.703,4
0.726,0.949,127.999,4
0.737,0.682,150.009,4
0.293,0.431,178.145,4
0.879,0.748,113.989,4
0.491,0.853,138.8,4
0.5539999999999999,0.407,84.927,4
0.42,0.672,168.019,4
0.8390000000000001,0.497,76.029,4
0.732,0.782,167.965,4
0.0754,0.102,79.594,4
0.691,0.696,122.01,4
0.631,0.00579,79.681,4
0.0726,0.135,76.499,4
0.23,0.0145,67.598,4
0.5489999999999999,0.7,79.16199999999999,4
0.7340000000000001,0.855,121.955,4
0.4629999999999999,0.00485,68.82300000000001,4
0.706,0.526,147.753,4
0.897,0.892,125.043,4
0.544,0.5,93.621,4
0.599,0.0985,126.251,4
0.866,0.861,100.749,4
0.283,0.221,80.413,4
0.409,0.0462,97.755,4
0.521,0.15,117.172,4
0.765,0.6659999999999999,91.032,4
0.5720000000000001,0.654,122.491,4
0.691,0.773,131.023,4
0.2019999999999999,0.579,68.75,3
0.5670000000000001,0.913,77.28699999999999,4
